,ユーザーURL,プロフィール,総いいね数,フォロワー,github,twitter,ポートフォリオ,Article数,Scraps数
4334,https://zenn.dev/ohnaka0410,福井のバックエンド・アプリ制作メインの会社で働いています🍀 CSS設計 / NodeJs / Vuejs / React / Jamstack / PHP / Kotlin / Docker 🤔,31,5,https://github.com/ohnaka0410,https://twitter.com/yuki0410_,https://qiita.com/yuki0410_,18,3
4335,https://zenn.dev/komiya_atsushi,東京でソフトウェアエンジニアをやっています,47,8,https://github.com/komiya-atsushi,https://twitter.com/komiya_atsushi,https://k11i.biz/,59,0
4336,https://zenn.dev/wapa5pow,,54,1,https://github.com/wapa5pow,https://twitter.com/wapa5pow,https://wapa5pow.com/,65,0
4337,https://zenn.dev/cocomina,フリーでWebデザイナー・プログラマーやってます。 屋号：CoComina（ココミナ） 出身：沖縄県 主にWeb関係の情報を記載してます。,35,5,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/cocomina_oki,none,5,2
4338,https://zenn.dev/oufumio,I'm Fumio.,9,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,5,0
4339,https://zenn.dev/byeron,dev,4,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,7,0
4340,https://zenn.dev/kazuhe,Frontend engineer. 趣味でGo勉強中,49,4,https://github.com/kazuhe,https://twitter.com/kazuhe__,none,5,1
4341,https://zenn.dev/nekoniki,静岡で細々とSEやってるフロントエンジニア(28)です。 C#/Javascript/Typescript/GoogleAppScript/React/ReactNative/Python,351,21,https://github.com/shutoyamada,https://twitter.com/pyoncoin,https://nekoniki.com/,46,1
4342,https://zenn.dev/hisasann,🌯 Software Engineer #Electron #Vim #Unity #React #RN #Nuxt #TypeScript #筋トレ 🍜🍝🍺💈🏋🏻‍♂️🍖🍒🍧🥥,29,2,https://github.com/hisasann,https://twitter.com/hisasann,https://hisasann.dev/,8,0
4343,https://zenn.dev/tossy_yukky,developer,21,3,https://github.com/tossyyukky,https://twitter.com/tossy_yukky,none,2,0
4344,https://zenn.dev/kento_o,XRエンジニア(ネコチャン),48,9,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/okprogramming,none,24,0
4345,https://zenn.dev/enk,Software Engineer,2,0,https://github.com/ko-noguchi,https://twitter.com/enk_enk,https://enk.hatenablog.com/,2,0
4346,https://zenn.dev/saitoyutaka,最近は micro:bit いじっています。,38,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,11,0
4347,https://zenn.dev/purratto,農村育ちのWebエンジニア,12,1,https://github.com/otashun,https://twitter.com/purratto,none,15,1
4348,https://zenn.dev/junki555,アプリケーションエンジニアをやっています。 C# / .NET Core / Svelte / Flutter / C++ / TypeScript / Ruby on Rails / SQLServer / MySQL / Azure / AWS,332,14,https://github.com/junki555,https://twitter.com/junki555,https://www.cuesoft.dev/,110,3
4349,https://zenn.dev/takanori_is,Developer in Tokyo ❤️ Elixir / React,140,3,https://github.com/ishikawa,https://twitter.com/takanori_is,https://metareal.blog/,19,16
4350,https://zenn.dev/shunyaendoh1215,エンジニア なのかなぁ… Flutter / Firebase / TypeScript,22,3,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/esh2n,https://esh2n.com/,1,0
4351,https://zenn.dev/tyaahan,個人開発のメモ。Phaserの解説サイトを作っていますp-games.web.app,58,4,https://github.com/umi-tyaahan,https://twitter.com/umityaahan,https://umi-tyaahan.github.io/,19,1
4352,https://zenn.dev/tatsurom,都内Web系エンジニア。AWS/Rails あたりが中心です。 今後は DevOps に力を入れていきたいです。,132,10,https://github.com/tatsuro-m,https://twitter.com/zenn_dev,https://qiita.com/tasurom,25,0
4353,https://zenn.dev/takehiro_t,何事にも手を出して何事も中途半端なエンジニアです。信号処理、映像技術、符号化技術、カーネル、コンパイラ、などなど。,12,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
4354,https://zenn.dev/chari,医療ITとか,0,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
4355,https://zenn.dev/kalan,福岡でフロントエンドエンジニアをしている台湾人です。,92,7,https://github.com/kjj6198,https://twitter.com/kalanyei,https://me.kalan.dev/,4,0
4356,https://zenn.dev/k_logic24,記事移行中 k-blog.life,123,7,https://github.com/k-logic24,https://twitter.com/webd_hello21,https://k-blog.life/,15,0
4357,https://zenn.dev/yiskw713,M2 / CV / ML / Web Development,8,1,https://github.com/yiskw713,https://twitter.com/yciskw_,https://yiskw713.github.io/,1,0
4358,https://zenn.dev/dehio3,駆け出しSRE,18,0,https://zenn.dev/topics/githubactions,https://twitter.com/dehio3,https://www.dehio3.com/,2,0
4359,https://zenn.dev/15,Hello Zenn!,147,8,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/studio15,https://studio15.jp/,17,1
4360,https://zenn.dev/mocha,learning on distributed algorithm,37,5,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,22,0
4361,https://zenn.dev/matsumo,まつもです。 しがないエンジニアやってます。,5,0,https://github.com/matsumo,https://twitter.com/zenn_dev,none,1,0
4362,https://zenn.dev/cohky,コスパを愛するエンジニア。zennでは自分の復習がてら記事を書いてます。 C/Java/Python,11,0,https://github.com/cohky16,https://twitter.com/cohky_github,none,3,0
4363,https://zenn.dev/nbr41to,"学校の先生→フリーランスエンジニア.いつまでも初学者目線で教育者の視点を忘れないエンジニアになります.普段は,数学教えたり,プログラミング教えたりしてます. 教えることは学ぶこと.趣味はスノボーと俯瞰. React大好き（Reactしかできない🤤",38,2,https://github.com/nbr41to,https://twitter.com/knob_nbr41to,https://noblog.nbr41.com/,22,2
4364,https://zenn.dev/rita0222,メディアサイエンスエンジニア 関心領域はゲーム・CG・建築など メイン言語はC++/C#,69,6,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
4365,https://zenn.dev/ckoshien,フロントエンドエンジニア #NextJS/#ReactJS/#NodeJS/#ReactNative/ #運営者ギルド/#キャップ野球,23,2,https://github.com/ckoshien,https://twitter.com/ckoshien_tech,https://ckoshien.netlify.app/,6,5
4366,https://zenn.dev/ichi320,コンサルティング＆データサイエンティストとして働いております。東京大学理学部数学科卒。,117,17,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,31,0
4367,https://zenn.dev/ptpadan,react/vue/golang/docker/aws/php/rust,30,2,https://github.com/yasushikobayashi,https://twitter.com/jkhayate,https://github.com/YasushiKobayashi,3,7
4368,https://zenn.dev/takamoso,Web Developer,237,45,https://github.com/takamoso,https://twitter.com/takamosoo,none,5,0
4369,https://zenn.dev/riscait,FlutterとFirebaseでiOSとAndroidのアプリを作るお仕事をしています📱Altive株式会社 代表取締役。お仕事依頼はメールにていただければ嬉しいです📩 muramatsu@altive.co.jp,114,18,https://github.com/riscait,https://twitter.com/riscait,https://altive.co.jp/,7,5
4370,https://zenn.dev/nekocodex,なんかいろいろ作ってる人,56,4,https://github.com/nekocodex,https://twitter.com/nekocodex,https://www.resume.id/nekocodex/works,6,2
4371,https://zenn.dev/yukihirop,WEB Developer. ✅ Ruby/Node.js/JavaScript/Go/TypeScript ✅ Ruby on Rails/Vue.js/Nuxt.js/React/Gatsby,19,0,https://github.com/yukihirop,https://twitter.com/zenn_dev,https://creator-of-what.yukihirop.me/,4,0
4372,https://zenn.dev/yorifuji,機械学習/iOS/Swift/Firebase/WebRTCの話題が多いです。参考になった記事があればLikeしてもらえると嬉しいです🙏,154,12,https://github.com/yorifuji,https://twitter.com/yorifuji,https://note.com/yorifuji,17,12
4373,https://zenn.dev/kazuoiimura,Ｋｅｎｎｙ＆Ｃｏ．合同会社、代表。GatsbyとSveltoを勉強中。,3,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,1
4374,https://zenn.dev/kyome,火星に住む犬です。１日１Zenn。,84,13,https://github.com/kyome22,https://twitter.com/kyomesuke,https://kyome.io/index.html,18,4
4375,https://zenn.dev/fuuukeee3,engineer,6,0,https://github.com/fuuukeee3,https://twitter.com/fuuukeee3,none,3,0
4376,https://zenn.dev/mid480,"Oracle Database 10g SQL. configure network equipment from Cisco, Dell, and Yamaha. studied Cloud Technology, with a focus on AWS,GCP.",12,1,https://github.com/midnight480,https://twitter.com/midnight480,https://www.linkedin.com/in/shibao-tetsuya/,4,0
4377,https://zenn.dev/satohjohn,東京に住んでるプログラマです。 現在新しいことにとりあえずチャレンジしています。,15,1,https://github.com/satohjohn,https://twitter.com/satohjohn,none,3,0
4378,https://zenn.dev/esaka,わーお,178,2,https://github.com/esakat,https://twitter.com/esakatomm,https://esakat.github.io/esakat-blog/,3,4
4379,https://zenn.dev/takeyasu,竹中やすしです。,56,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,8,0
4380,https://zenn.dev/beluga,"C++, Python, Ruby | 家系ラーメン毎週行く | 気軽にフォロー&リプライどうぞ🐬 beluuuuuuga.net/",7,2,https://github.com/beluuuuuuga,https://twitter.com/beluuuuuuga,https://beluuuuuuga.net/,1,0
4381,https://zenn.dev/kento_o,XRエンジニア(ネコチャン),48,9,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/okprogramming,none,24,0
4382,https://zenn.dev/nekoniki,静岡で細々とSEやってるフロントエンジニア(28)です。 C#/Javascript/Typescript/GoogleAppScript/React/ReactNative/Python,351,21,https://github.com/shutoyamada,https://twitter.com/pyoncoin,https://nekoniki.com/,46,1
4383,https://zenn.dev/y_megane,名古屋で働くえんじにゃー。ガチJTCからほんのりTraditionalな会社に転職しました。 その時々で何でも遊びます。kaggleとかAtCoderとか。最近はReact勉強中。自キ入沼手前。,10,0,https://github.com/y-megane,https://twitter.com/y_megane88,https://ymegane88.hatenablog.com/,3,2
4384,https://zenn.dev/slin,vimのことを書きます,34,7,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,2,0
4385,https://zenn.dev/yonda,やあやあ,24,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/yonda_yonda,none,6,2
4386,https://zenn.dev/ryuu,個人開発を趣味でやってるエンジニアです。最近はNotionにどハマリし時間に追われ気味‥💦フロントエンド周りの開発が特に好きです！モダンな技術が好き / TypeScript極めたい,156,14,https://github.com/ryu-461,https://twitter.com/ry86163204,https://ryu-461-portfolio.netlify.app/#/,16,1
4387,https://zenn.dev/terrierscript,🐶,422,39,https://github.com/terrierscript,https://twitter.com/terrierscript,https://terrier.dev/,43,15
4388,https://zenn.dev/kiduki,setup my profile,7,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,4,1
4389,https://zenn.dev/iimuz,software engineer.,1,0,https://github.com/iimuz,https://twitter.com/zenn_dev,none,2,0
4390,https://zenn.dev/unemployed,会社で野々村して、新卒2ヶ月で会社辞めた。 / supreme のbot作ってる。/ YouTubeに動画を上げてる🥀,50,5,https://github.com/wimpykid719,https://twitter.com/unemployed_jp,https://www.youtube.com/channel/UCT3wLdiZS3Gos87f9fu4EOQ/videos,8,0
4391,https://zenn.dev/wok,あとで書く,84,5,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/dannadoriyellow,none,10,3
4392,https://zenn.dev/matsuda,iOS Engineer,7,0,https://github.com/matsuda,https://twitter.com/mtsd,none,3,0
4393,https://zenn.dev/t_horikoshi,仕事もトレーニングもオーバーワークぎみ,21,0,https://github.com/takat0-h0rikosh1,https://twitter.com/tkt_horikoshi,none,5,0
4394,https://zenn.dev/umepon,"Researcher, Modeling and algorithm development in mathematical optimization especially for large-scale combinatorial optimization problems in real applications.",35,10,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/shunji_umetani,https://sites.google.com/view/umepon/home,2,2
4395,https://zenn.dev/welchi,株式会社GoodWelchi代表 / Flutter + Firebase でアプリを作っています / お仕事等のご相談は info+zenn@goodwelchi.com まで,118,21,https://github.com/welchi,https://twitter.com/welchi_,none,12,13
4396,https://zenn.dev/rithmety,賢いコンパイラが好き,51,3,https://github.com/ytoune,https://twitter.com/rithmety,http://booksunder.web.fc2.com/link/,10,0
4397,https://zenn.dev/rain_squallman,IoT/EdgeComputing,20,1,https://github.com/sa-kei728,https://twitter.com/rain_squallman,none,5,1
4398,https://zenn.dev/iemong,"戦国系フロントエンドエンジニア。Vue.js, React, Firebase, ハッカソンが好き。",6,1,https://github.com/iemong,https://twitter.com/iemong_,none,2,0
4399,https://zenn.dev/kentamatsumura,大学生・ゆっくり更新,19,3,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,6,0
4400,https://zenn.dev/popy1017,Flutter はじめました,28,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,5,0
4401,https://zenn.dev/uhyo,Metcha zakoi software engineer （本物）,1457,156,https://github.com/uhyo,https://twitter.com/uhyo_,https://uhy.ooo/,15,3
4402,https://zenn.dev/yuta28,ヘルステックの企業でSREを行っておりました。 主にインフラ関係の学習結果を日記として残していきたいと思います。,35,6,https://github.com/yuhta28,https://twitter.com/y0u281,none,11,0
4403,https://zenn.dev/miumi,主にjavascriptやネットワーク基礎知識について初学者でもわかりやすい記事を投稿してます。 エンジニアになる前はハースストーンというゲームのゲーム公式大会の解説を6~7回しました(視聴者約1000人~2000人),19,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/miumitempe,https://qiita.com/miumi,27,0
4404,https://zenn.dev/wateru,エンジニア転職を目指すマーケッター,3,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,0
4405,https://zenn.dev/snowcrush,"Go, TypeScript, Ruby",3,1,https://github.com/minoritea,https://twitter.com/snowcrush,https://github.com/minoritea,1,0
4406,https://zenn.dev/guranytou,インフラ畑に住むJavaScriptが好きなめんだこ,9,1,https://github.com/guranytou,https://twitter.com/gurany_tou,none,3,2
4407,https://zenn.dev/sekken,Flutter/Go/Java,49,2,https://github.com/kensuke-ap,https://twitter.com/sekke_n11,https://linktr.ee/sekke_n11,8,0
4408,https://zenn.dev/1101hiroki_n,hello. I'm @1101hiroki_n,13,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,1,0
4409,https://zenn.dev/ichi320,コンサルティング＆データサイエンティストとして働いております。東京大学理学部数学科卒。,117,17,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,31,0
4410,https://zenn.dev/onihusube,私の投稿したコンテンツはCC-BY 4.0の下でのパブリックドメインです。ただし、必要である範囲において他の著作物を引用していることがあります。,92,8,https://github.com/onihusube,https://twitter.com/onihusube9,https://onihusube.hatenablog.com/,26,0
4411,https://zenn.dev/nus3,うぇぶえんじにあ,127,8,https://github.com/yota-hada,https://twitter.com/yotahada3,none,5,9
4412,https://zenn.dev/robin29man,本業ハードウェアエンジニア(電気回路・電源回路・マイコン少し) 独学でプログラミング・投資,9,0,https://github.com/robin29man,https://twitter.com/robin29man,none,7,0
4413,https://zenn.dev/byeron,dev,4,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,7,0
4414,https://zenn.dev/nogtk,とある Rails エンジニア,7,1,https://github.com/nogtk,https://twitter.com/_nogtk_,none,1,0
4415,https://zenn.dev/ken7253,javascript(Vue.js)やTypescriptなど,5,0,https://github.com/ken7253,https://twitter.com/ken7253_,https://dairoku-studio.com/,2,2
4416,https://zenn.dev/nifchi,自分の備忘録です,11,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,3,1
4417,https://zenn.dev/yuuyamiyamae,■ 25歳 ■ エンジニア / PdM ■ データ連携の校長先生 ■ 愛犬家らしい,21,3,https://github.com/locona,https://twitter.com/yuyamiyamae,https://reckoner.io/,4,0
4418,https://zenn.dev/junki555,アプリケーションエンジニアをやっています。 C# / .NET Core / Svelte / Flutter / C++ / TypeScript / Ruby on Rails / SQLServer / MySQL / Azure / AWS,332,14,https://github.com/junki555,https://twitter.com/junki555,https://www.cuesoft.dev/,110,3
4419,https://zenn.dev/skksky_tech,"I am an infrastructure engineer working for a SIer in Tokyo and interested in infrastructure technology, cyber-security and project management.",202,11,https://github.com/masayoshi-tohna,https://twitter.com/skksky_tech,https://www.oresamalabo.net/,11,37
4420,https://zenn.dev/sugiii8,web dev,7,1,https://github.com/httpsgithubcomsugiii8,https://twitter.com/zenn_dev,none,1,0
4421,https://zenn.dev/wapa5pow,,54,1,https://github.com/wapa5pow,https://twitter.com/wapa5pow,https://wapa5pow.com/,65,0
4422,https://zenn.dev/sotono,プログラミングで生活がちょっと良くなったらいいな、と思ってます,10,0,https://github.com/mitumine,https://twitter.com/_sotono,none,2,0
4423,https://zenn.dev/miumi,主にjavascriptやネットワーク基礎知識について初学者でもわかりやすい記事を投稿してます。 エンジニアになる前はハースストーンというゲームのゲーム公式大会の解説を6~7回しました(視聴者約1000人~2000人),19,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/miumitempe,https://qiita.com/miumi,27,0
4424,https://zenn.dev/yagiyuki,プログラミング・機械学習・家の中が好きです。今はEC系サイトを運営する会社で機械学習&サーバーサイドエンジニアをやっています。,45,3,https://github.com/yagiyuki,https://twitter.com/yagiyuki06,https://yagiyukisan.com/,8,4
4425,https://zenn.dev/liberaldays,MLOpsとかしているメーカーのエンジニア Qiita: qiita.com/liberaldays,4,1,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/liberaldays,none,1,0
4426,https://zenn.dev/megane_otoko,はじめまして、よろしくお願いいたします。 最近見習いAIエンジニアにジョブチェンジした、アラフォーのおっちゃんです。 はてなブログで機械学習系メインのブログ書いてました。 megane-man666.hatenablog.com/,70,10,https://github.com/kjman678,https://twitter.com/megane_kiton,none,23,2
4427,https://zenn.dev/nobu,毎晩お酒を呑みながらコードを書いています,4,0,https://github.com/nobuhito,https://twitter.com/nobuhito,none,1,2
4428,https://zenn.dev/dannchu,私立の中学・高校で数学を教えています。,38,1,https://github.com/shimizudan,https://twitter.com/dannchu,none,18,1
4429,https://zenn.dev/forest1040,神戸に住むフリーランス,45,5,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,12,0
4430,https://zenn.dev/tsuboi,JavaScript/TypeScript/React勉強中😆,35,5,https://github.com/tuboihirokidesu,https://twitter.com/tsuboi99553758,none,15,0
4431,https://zenn.dev/ichi320,コンサルティング＆データサイエンティストとして働いております。東京大学理学部数学科卒。,117,17,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,31,0
4432,https://zenn.dev/wok,あとで書く,84,5,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/dannadoriyellow,none,10,3
4433,https://zenn.dev/yuma_ito_bd,"Software Engineer/Angular, TypeScript",44,2,https://github.com/yuma-ito-bd,https://twitter.com/yuma_ito_bd,none,4,4
4434,https://zenn.dev/wapa5pow,,54,1,https://github.com/wapa5pow,https://twitter.com/wapa5pow,https://wapa5pow.com/,65,0
4435,https://zenn.dev/sakutech,ReactNative/TypeScript/Flutter/SwiftUI,87,7,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/saku_tech,none,5,3
4436,https://zenn.dev/ytaki0801,``Don't feel as if the key to successful computing is only in your hands.'' -- Alan J. Perlis,57,6,https://github.com/ytaki0801,https://twitter.com/ytaki0801,http://nbk.bz/,11,0
4437,https://zenn.dev/matsuda,iOS Engineer,7,0,https://github.com/matsuda,https://twitter.com/mtsd,none,3,0
4438,https://zenn.dev/uhyo,Metcha zakoi software engineer （本物）,1457,156,https://github.com/uhyo,https://twitter.com/uhyo_,https://uhy.ooo/,15,3
4439,https://zenn.dev/kiwatchi1991,脇田 慎平 / webエンジニアパソコン / 自分がプログラミング初学者だったときに欲しかった、「みんなのポートフォリオまとめサイト」を作っています。/ #毎日更新 ブログやってます。→ http://blog.kiwatchi.com / Qiita → http://qiita.com/kiwatchi1991,8,0,https://github.com/kiwatchi1991,https://twitter.com/kiwatchi1991,https://blog.kiwatchi.com/,1,0
4440,https://zenn.dev/tmtms,MySQL / Ruby / Postfix / メール / 文字化け,38,4,https://github.com/tmtm,https://twitter.com/tmtms,none,10,0
4441,https://zenn.dev/jima262,京都のWEBコンサル会社でQAしてます。,1,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/jima262,none,1,0
4442,https://zenn.dev/komiya,Twitter: @Komiya_____,8,2,https://github.com/komiyakomiyakomiya,https://twitter.com/komiya_____,none,7,0
4443,https://zenn.dev/tak_dcxi,Webデザイン&マークアップ&フロントエンドをしていたWeb制作者 → 一部上場企業にてフロントエンドエンジニアという肩書きで働いています。マークアップが好き。駆け出しエンジニアです。,1113,144,https://github.com/tak-dcxi,https://twitter.com/tak_dcxi,https://note.com/tak_dcxi,13,1
4444,https://zenn.dev/mtskhs,gopher 12/26〜の技術書典10で、「Firestore Testing - なぜテストを書くのか、どう書くのかがよくわかる」という書籍を発売予定です。 購入ページ👉👉 techbookfest.org/product/5732781973831680 👈👈,43,7,https://github.com/matsu0228,https://twitter.com/mtskhs,https://techbookfest.org/product/5732781973831680,4,3
4445,https://zenn.dev/cma2819,主にRTA界隈に生息しています。 PHP(Laravel) / Node.js / Vue / TypeScript / NodeCG,15,2,https://github.com/cma2819,https://twitter.com/cma2819,none,2,0
4446,https://zenn.dev/okuoku,いつものokuoku,154,9,https://github.com/okuoku,https://twitter.com/okuoku,none,11,49
4447,https://zenn.dev/ryo_kawamata,Frontend engineer / Misoca / TypeScript / Vue.js / Firebase / GraphQL / 元消防士🚒 / 趣味は懸垂 / 父,865,98,https://github.com/kawamataryo,https://twitter.com/kawamataryo,https://qiita.com/ryo2132,31,1
4448,https://zenn.dev/t_horikoshi,仕事もトレーニングもオーバーワークぎみ,21,0,https://github.com/takat0-h0rikosh1,https://twitter.com/tkt_horikoshi,none,5,0
4449,https://zenn.dev/whiro,Webエンジニア17年/PHP/Laravel/SES/MySQL 個人開発者コミュニティーkojin.dev開発中。,3,0,https://github.com/hiroyuki-w,https://twitter.com/kojindev,https://kojin.dev/,1,0
4450,https://zenn.dev/rana_kualu,不労所得で生きたい。,102,26,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/rana_kualu,none,11,0
4451,https://zenn.dev/15,Hello Zenn!,147,8,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/studio15,https://studio15.jp/,17,1
4452,https://zenn.dev/mimikun,I'm deaf.,6,0,https://github.com/mimikun,https://twitter.com/mimikun_dev,https://mstdn.mimikun.jp/@mimikun,2,0
4453,https://zenn.dev/takanassyi,Hello zenn,16,1,https://github.com/takanassyi,https://twitter.com/zenn_dev,none,4,1
4454,https://zenn.dev/rithmety,賢いコンパイラが好き,51,3,https://github.com/ytoune,https://twitter.com/rithmety,http://booksunder.web.fc2.com/link/,10,0
4455,https://zenn.dev/exyrias,"しばらくZennとQiitaに同じ記事を投稿します。 よく使う言語: C++, C#, Python, JavaScript, Rust",15,1,https://github.com/exyrias,https://twitter.com/zenn_dev,none,4,0
4456,https://zenn.dev/midori,フロントSEがメインですが、作るのが好きです。,5,2,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,8,0
4457,https://zenn.dev/tomi,素人が素人のためになるかなってのを書いてるつもりです。 ズボンは履く派 最近プログラマーとして就職できました。PHP頑張ってます。,111,17,https://github.com/bkc-tomi,https://twitter.com/bkc30002594,https://bkc-home.vercel.app/,28,3
4458,https://zenn.dev/hisasann,🌯 Software Engineer #Electron #Vim #Unity #React #RN #Nuxt #TypeScript #筋トレ 🍜🍝🍺💈🏋🏻‍♂️🍖🍒🍧🥥,29,2,https://github.com/hisasann,https://twitter.com/hisasann,https://hisasann.dev/,8,0
4459,https://zenn.dev/bvlion,Vim と Kotlin が好きなのんびり屋エンジニアです(*･ω･)ﾉ。 見様見真似で Android やってます(･∀･),21,2,https://github.com/bvlion,https://twitter.com/ninjinx,https://www.ambitious-i.net/,4,0
4460,https://zenn.dev/nekoniki,静岡で細々とSEやってるフロントエンジニア(28)です。 C#/Javascript/Typescript/GoogleAppScript/React/ReactNative/Python,351,21,https://github.com/shutoyamada,https://twitter.com/pyoncoin,https://nekoniki.com/,46,1
4461,https://zenn.dev/junki555,アプリケーションエンジニアをやっています。 C# / .NET Core / Svelte / Flutter / C++ / TypeScript / Ruby on Rails / SQLServer / MySQL / Azure / AWS,332,14,https://github.com/junki555,https://twitter.com/junki555,https://www.cuesoft.dev/,110,3
4462,https://zenn.dev/tatsurom,都内Web系エンジニア。AWS/Rails あたりが中心です。 今後は DevOps に力を入れていきたいです。,132,10,https://github.com/tatsuro-m,https://twitter.com/zenn_dev,https://qiita.com/tasurom,25,0
4463,https://zenn.dev/kakkunpakkun,kp,3,0,https://github.com/kakkunpakkun,https://twitter.com/zenn_dev,none,1,1
4464,https://zenn.dev/takepepe,Web App Developer.,1175,166,https://github.com/takefumi-yoshii,https://twitter.com/takepepe,none,11,2
4465,https://zenn.dev/koduki,自称Webプログラマ。こんなの作ってます。 - [Markdownでタスク管理 task.Notes]( tasknotes.nklab.dev/ ) - [VRでのスライドを支援するSlide4VR]( slide4vr.nklab.dev/ ),1345,114,https://github.com/koduki,https://twitter.com/koduki,https://koduki.hatenablog.com/,20,4
4466,https://zenn.dev/dai,dai,3,0,https://github.com/dskst,https://twitter.com/dskst9,https://dskst9.hatenablog.com/,1,0
4467,https://zenn.dev/yoshi_yast,"個人開発初学者です。「1か月後の自分は他人である」・「自分の""やったこと""や""つまずき""はきっと誰かの役に立つ」・「アウトプットは最後は自分に返ってくる」ということを意識して個人の記録をOUTPUTしていきたいと思います。",9,0,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,https://anotherskyjp.site/,4,0
4468,https://zenn.dev/sa2knight,VueとRails書くWebエンジニア,139,6,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/s_sasaki_0529,none,9,4
4469,https://zenn.dev/imori,I am imori for data science,35,2,https://github.com/yoyoyo-yo,https://twitter.com/curry_frog,https://yoyoyo-yo.github.io/yoyoyo.github.io/,4,0
4470,https://zenn.dev/ounziw,■ホームページを営業マンにするウェブサービス「マイ見積」や、AIに負けない書籍紹介サイト「ブックレコメンド」などを公開している。 ■ 著書 ● WordPressユーザーのためのPHP入門 はじめから、ていねいに。 ● 徹底攻略 PHP5技術者認定［上級］試験問題集,9,1,https://github.com/ounziw,https://twitter.com/ounziw,https://php4wordpress.calculator.jp/,6,0
4471,https://zenn.dev/chittai,調べたことのメモを残します。AWS japanで働いていますが、全て個人の意見です。,48,2,https://github.com/chittai,https://twitter.com/shirosaika,none,12,19
4472,https://zenn.dev/shuneihayakawa,SFCに通う大学2年生です。Flutter(メインで勉強中) / TypeScript / Vue / Firebase / GCP,88,13,https://github.com/shunei4517,https://twitter.com/zenn_dev,none,7,0
4473,https://zenn.dev/ichi320,コンサルティング＆データサイエンティストとして働いております。東京大学理学部数学科卒。,117,17,https://github.com/zenn-dev/zenn-roadmap/projects/1,https://twitter.com/zenn_dev,none,31,0
4474,https://zenn.dev/kojimadev,C#/Javascript/React/設計技法/チームビルディングなどの情報を発信します。 デブサミ2020関西ベストスピーカー賞1位。 デンソークリエイト所属。発言は個人の見解です。,4,0,https://github.com/kojimadev,https://twitter.com/kojimadev,none,1,0
